null,null,null,null,null,特別/好き,null,
null,null,null,null,null,特別/聞く,null,
null,null,null,好き,p,特別/好き,null,
null,null,null,null,null,特別/好き,null,
null,null,null,null,null,好き/聞く,null,
null,null,null,null,null,好き/れる,null,
null,null,null,答える,n,れる/答える,null,
null,null,null,null,null,聞く/答える,null,
そうですね 楽しいですね 肉じゃがが好きなんですよね 肉じゃがどうですか,そうですね/楽しい/肉じゃが/好き/肉じゃが,p,楽しい,p,そうですね/楽しい,0.3,
null,null,null,null,null,楽しい/肉じゃが,0.3,
null,null,null,null,null,楽しい/好き,0.1,
null,null,null,好き,p,肉じゃが/好き,0.3,
null,null,null,null,null,楽しい/好き,0.1,
null,null,null,null,null,好き/肉じゃが,0.3,
良い事ね―．1番良いの汗かくのはね．,良い/―．/1/良い/汗/かく,p,良い,p,良い/―．,0.3,
null,null,null,null,null,良い/1,0.1,
null,null,null,良い,p,1/良い,0.3,
null,null,null,null,null,―．/良い,0.1,
null,null,null,null,null,良い/汗,0.3,
null,null,null,null,null,良い/かく,0.1,
そうですね。歩いてくれますか。一緒に歩きましょう。浅川の土手を歩きましょうよ。楽しいかもね。,そうですね/歩く/一緒/歩く/浅川/土手/歩く/楽しい,null,楽しい,p,歩く/楽しい,null,
null,null,null,null,null,土手/楽しい,null,
掃除は大好きなんです、身体動かすことは,掃除/大好き/身体/動かす,null,好き,p,掃除/大好き,null,
null,null,null,null,null,大好き/身体,null,
null,null,null,null,null,大好き/動かす,null,
null,null,null,大好き,p,掃除/大好き,null,
null,null,null,null,null,大好き/身体,null,
null,null,null,null,null,大好き/動かす,null,
そうですね私は豆大福と金つばが大好きです,私/豆/大福/金つば/大好き,p,好き,p,金つば/大好き,0.3,
null,null,null,null,null,大福/大好き,0.1,
null,null,null,大好き,p,金つば/大好き,0.3,
null,null,null,null,null,大福/大好き,0.1,
いいえ全然得意ではありません,いいえ/得意/ある#ん,null,得意,p,いいえ/得意,null,
null,null,null,null,null,得意/ある#ん,null,
そうですね、体がほぐれてよく眠れますよね、それに、ちょっと,そうですね/体/ほぐれる/眠れる,null,ぐれる,n,体/ほぐれる,null,
null,null,null,null,null,そうですね/ほぐれる,null,
null,null,null,null,null,ほぐれる/眠れる,null,
そうですねー．お家が楽しくないとつまらないものねー．,お家/楽しい#ない/つまらない,p,楽,p,お家/楽しい#ない,0.3,
null,null,null,null,null,楽しい#ない/つまらない,0.3,
null,null,null,つまらない,n,楽しい#ない/つまらない,0.3,
null,null,null,null,null,お家/つまらない,0.1,
この四角いところのやつの青いランプが消えていてこれでOKなのかな?,四角い/やつ/青い/ランプ/消える/これ/OK/?,null,四角,n,四角い/やつ,null,
null,null,null,null,null,四角い/青い,null,
本当にそんなにあるんですか 全然知りませんでした 誰が数えたのでしょうね歯医者さんがそんなにいっぱいあるなんて すごいですね お客さんの取り合いですね そうなんだ今歯医者さん多いんですか びっくりしました ,ある/知る#ん/誰/数える/歯医者/さん/ある/すごい/お客/さん/取り合い/歯医者/さん/多い/びっくり/する,null,数,p,誰/数える,null,
null,null,null,null,null,知る#ん/数える,null,
null,null,null,null,null,数える/歯医者,null,
null,null,null,null,null,数える/さん,null,
null,null,null,多,p,さん/多い,null,
null,null,null,null,null,歯医者/多い,null,
null,null,null,null,null,多い/びっくり,null,
null,null,null,null,null,多い/する,null,
そうですね。男の方は特にね。普段やってないから。少しずつ覚えたほう。,そうですね/男/普段/やる#ない/覚える,null,男,p,そうですね/男,null,
null,null,null,null,null,男/普段,null,
null,null,null,null,null,男/やる#ない,null,
null,null,null,覚え,p,やる#ない/覚える,null,
null,null,null,null,null,普段/覚える,null,
楽器はないんですー．何もできないんですよー．なにか習おうかなー．,楽器/ない/ー/何/できる#ない/習う,null,楽,p,楽器/ない,null,
null,null,null,null,null,楽器/ー,null,
ほんとそうですね。気持ちいいですね。明日もお天気になればいいけど、今、雨が降ってます、外は。,ほんと/そうですね/気持ちいい/明日/天気/なる/今/雨/降る/外,null,ほんと,p,ほんと/そうですね,null,
null,null,null,null,null,ほんと/気持ちいい,null,
null,null,null,降る,n,雨/降る,null,
null,null,null,null,null,今/降る,null,
null,null,null,null,null,降る/外,null,
毎日行ってまーす、住んでますから、日本に住んでますから、毎日日本で生活してまーす,毎日/行う/ー/する/住む/日本/住む/毎日/日本/生活/する/ー/する,null,活,p,日本/生活,null,
null,null,null,null,null,毎日/生活,null,
null,null,null,null,null,生活/する,null,
null,null,null,null,null,生活/ー,null,
あたしはショートケーキも好きですけどアップルパイ,あたし/ショートケーキ/好き/アップルパイ,p,好き,p,ショートケーキ/好き,0.3,
null,null,null,null,null,あたし/好き,0.1,
null,null,null,null,null,好き/アップルパイ,0.3,
1は知ってます。2も知ってます。3も知ってますよ。数字ですね。1から始まるんですよね。,1/知る/2/知る/3/知る/数字/1/始まる,null,数,p,知る/数字,null,
null,null,null,null,null,3/数字,null,
null,null,null,null,null,数字/1,null,
null,null,null,null,null,数字/始まる,null,
ごめんなさい、質問の意味が分かりません,ごめんなさい/質問/意味/分かる#ん,null,味,p,質問/意味,null,
null,null,null,null,null,ごめんなさい/意味,null,
null,null,null,null,null,意味/分かる#ん,null,
今はほとんどしてませんね。ペーパードライバーといいます。もう、この年だと怖いですから、やめました。運転はしません。,今/する#ん/ペーパー/ドライバー/いう/年/怖い/やめる/運転/する#ん,null,怖い,n,年/怖い,null,
null,null,null,null,null,いう/怖い,null,
null,null,null,null,null,怖い/やめる,null,
null,null,null,null,null,怖い/運転,null,
豆大福好きですね おいしいですね でも1個でいいです 1個だけ食べときますね,豆/大福/好き/おいしい/1/1/食べる,p,好き,p,大福/好き,0.3,
null,null,null,null,null,豆/好き,0.1,
null,null,null,null,null,好き/おいしい,0.3,
null,null,null,null,null,好き/1,0.1,
燃える物と燃えない物，危険物等と分けてますねー良い事ですね．,燃える/燃える#ない/危険/物/等/分ける/良い,p,良い,p,分ける/良い,0.3,
null,null,null,null,null,等/良い,0.1,
あたしも消火器の病気はありません、胃がいたいということはないので,あたし/消火/器/病気/ある#ん/胃/いる#ない,p,病気,n,器/病気,0.3,
null,null,null,null,null,消火/病気,0.1,
null,null,null,null,null,病気/ある#ん,0.3,
null,null,null,null,null,病気/胃,0.1,
そうですね。色んな事件が起きたりしてて。あと孫の成長した時。,そうですね/事件/起きる/する/あと/孫/成長/する,null,長,p,孫/成長,null,
null,null,null,null,null,あと/成長,null,
null,null,null,null,null,成長/する,null,
健康がいいですよ。健康にするしかないとね。ヨッタン今度何します。,健康/いい/健康/する/ない/ヨッタン/今度/何/する,null,健,p,健康/いい,null,
null,null,null,null,null,健康/健康,null,
null,null,null,健康,p,健康/いい,null,
null,null,null,null,null,健康/健康,null,
null,null,null,健,p,いい/健康,null,
null,null,null,null,null,健康/健康,null,
null,null,null,null,null,健康/する,null,
null,null,null,null,null,健康/ない,null,
null,null,null,健康,p,いい/健康,null,
null,null,null,null,null,健康/健康,null,
null,null,null,null,null,健康/する,null,
null,null,null,null,null,健康/ない,null,
ボランティア先の遠足に行くことになっていたんですけど、台風が来たために中止になりました。残念です,ボランティア/先/遠足/行く/なる/台風/来る/中止/なる/残念,n,残念,n,なる/残念,-0.3,
null,null,null,null,null,中止/残念,-0.1,
飲んでいませんよ．元気ですから．病気していませんから．,飲む#ん/元気/病気/する#ん,p,元気,p,飲む#ん/元気,0.3,
null,null,null,null,null,元気/病気,0.3,
null,null,null,null,null,元気/する#ん,0.1,
null,null,null,病気,n,元気/病気,0.3,
null,null,null,null,null,飲む#ん/病気,0.1,
null,null,null,null,null,病気/する#ん,0.3,
本当そうですね いい夢なら覚えてたほうがいいけど悪い夢なら忘れたほうがいいですもんね,本当/いい/夢/覚える/いい/悪い/夢/忘れる/いい,null,本当,p,本当/いい,null,
null,null,null,null,null,本当/夢,null,
null,null,null,夢,p,いい/夢,null,
null,null,null,null,null,本当/夢,null,
null,null,null,null,null,夢/覚える,null,
null,null,null,null,null,夢/いい,null,
null,null,null,覚え,p,夢/覚える,null,
null,null,null,null,null,いい/覚える,null,
null,null,null,null,null,覚える/いい,null,
null,null,null,null,null,覚える/悪い,null,
null,null,null,悪,n,いい/悪い,null,
null,null,null,null,null,覚える/悪い,null,
null,null,null,null,null,悪い/夢,null,
null,null,null,null,null,悪い/忘れる,null,
null,null,null,夢,p,悪い/夢,null,
null,null,null,null,null,いい/夢,null,
null,null,null,null,null,夢/忘れる,null,
null,null,null,null,null,夢/いい,null,
そうですね。でも、年取ってからも好奇心があったほうがいいんじゃないですかね。私はいろんなものに興味があります。このヨッタンとお話しするのも一緒です。,そうですね/年取る/好奇/心/ある/いい#ない/私/興味/ある/ヨッタン/お話し/する/一緒,null,好奇,p,年取る/好奇,null,
null,null,null,null,null,そうですね/好奇,null,
null,null,null,null,null,好奇/心,null,
null,null,null,null,null,好奇/ある,null,
null,null,null,興,p,私/興味,null,
null,null,null,null,null,いい#ない/興味,null,
null,null,null,null,null,興味/ある,null,
null,null,null,null,null,興味/ヨッタン,null,
null,null,null,興味,p,私/興味,null,
null,null,null,null,null,いい#ない/興味,null,
null,null,null,null,null,興味/ある,null,
null,null,null,null,null,興味/ヨッタン,null,
そうだね．元気が１番．,元気/１,p,元気,p,元気/１,0.3,
ものすごい昔の昔の昔のことで。でも行ったところはね、金沢でした（笑）。新幹線が今度通るんですって。うんと近くなるみたいですよ。,ものすごい/昔/昔/昔/行う/はねる/金沢/笑/新幹線/今度/通る/近く/なる,null,幹,p,笑/新幹線,null,
null,null,null,null,null,金沢/新幹線,null,
null,null,null,null,null,新幹線/今度,null,
null,null,null,null,null,新幹線/通る,null,
null,null,null,通る,p,今度/通る,null,
null,null,null,null,null,新幹線/通る,null,
null,null,null,null,null,通る/近く,null,
null,null,null,null,null,通る/なる,null,
そんなに気使ってません．一緒に洗っています．,気/使う#ん/一緒/洗う,null,洗う,p,一緒/洗う,null,
null,null,null,null,null,使う#ん/洗う,null,
そうなんでしょうね あたし遊んだこと孫がありませんからそのことがありませんけど楽しんでしょうね,あたし/遊ぶ/孫/ある#ん/ある#ん/楽しい,p,遊ぶ,n,あたし/遊ぶ,0.3,
null,null,null,null,null,遊ぶ/孫,0.3,
null,null,null,null,null,遊ぶ/ある#ん,0.1,
null,null,null,楽しい,p,ある#ん/楽しい,0.3,
null,null,null,null,null,ある#ん/楽しい,0.1,
あらー，それは良いですねー．汗をかくっていい事ですよ―．スポーツで汗をかくというのはすごく気持ちがいいですよー．,あらー/それ/良い/汗/かく/いい/―．/スポーツ/汗/かく/すごい/気持ち/いい,null,良い,p,それ/良い,null,
null,null,null,null,null,あらー/良い,null,
null,null,null,null,null,良い/汗,null,
null,null,null,null,null,良い/かく,null,
足が悪くなってから川の靴は履かなくなりました,足/悪い/なる/川/靴/履く#ない/なる,null,悪,n,足/悪い,null,
null,null,null,null,null,悪い/なる,null,
null,null,null,null,null,悪い/川,null,
もう夜だからこんばんはです、今お風呂から上がってきました,夜/こんばんは/風呂/上がる,null,上がる,p,風呂/上がる,null,
null,null,null,null,null,こんばんは/上がる,null,
そうですね，昔若いときと違って読めないですね，肩もこるしね目も疲れるし，ほとんど読まないですね新聞とか以外は，ちょっと気になる,そうですね/昔/若い/違う/読める#ない/肩/こる/しねる/目/疲れる/読む#ない/新聞/気/なる,null,若い,p,昔/若い,null,
null,null,null,null,null,そうですね/若い,null,
null,null,null,null,null,若い/違う,null,
null,null,null,null,null,若い/読める#ない,null,
null,null,null,違う,n,若い/違う,null,
null,null,null,null,null,昔/違う,null,
null,null,null,null,null,違う/読める#ない,null,
null,null,null,null,null,違う/肩,null,
そうねぇ、今これから暑くなるから,今/暑い/なる,n,暑い,p,今/暑い,-0.3,
null,null,null,null,null,暑い/なる,-0.3,
そうですか、私も八王子はよく歩きます、立川もよく歩きます、でも最近暑いですからね、ちょっと無理ですね,私/八王子/歩く/立川/歩く/最近/暑い/無理,null,暑い,p,最近/暑い,null,
null,null,null,null,null,歩く/暑い,null,
null,null,null,null,null,暑い/無理,null,
null,null,null,理,p,暑い/無理,null,
null,null,null,null,null,最近/無理,null,
私はスマートフォンは持ってないのでわからないんですけど，慣れたら楽しいでしょうね，やってみたいでーす,私/スマート/フォン/持つ#ない/わかる#ない/慣れる/楽しい/やる/ー/する,null,スマート,p,私/スマート,null,
null,null,null,null,null,スマート/フォン,null,
null,null,null,null,null,スマート/持つ#ない,null,
null,null,null,楽しい,p,慣れる/楽しい,null,
null,null,null,null,null,わかる#ない/楽しい,null,
null,null,null,null,null,楽しい/やる,null,
null,null,null,null,null,楽しい/ー,null,
犬の方が好きです,犬/好き,null,犬,n,犬/好き,null,
null,null,null,好き,p,犬/好き,null,
私，私も大好きでーす．食べる事．,私/私/大好き/ー/する/食べる,null,好き,p,私/大好き,null,
null,null,null,null,null,私/大好き,null,
null,null,null,null,null,大好き/ー,null,
null,null,null,null,null,大好き/する,null,
null,null,null,大好き,p,私/大好き,null,
null,null,null,null,null,私/大好き,null,
null,null,null,null,null,大好き/ー,null,
null,null,null,null,null,大好き/する,null,
そうですね、みんなで食べるの楽しいですね、おいしいものを食べると、うれしい気分に,そうですね/みんな/食べる/楽しい/おいしい/食べる/うれしい/気分,null,楽しい,p,食べる/楽しい,null,
null,null,null,null,null,みんな/楽しい,null,
null,null,null,null,null,楽しい/おいしい,null,
null,null,null,null,null,楽しい/食べる,null,
はい。私も一緒です。読んでみたいですね。インターネットはそんな便利に新聞まで読めるんですか。買い物もできるし、いろんなことも教えてくれるし、早くインターネットやりたいな。勉強しないとね。勉強します。ヨッタン、今日でさようなら。,はい/私/一緒/読む/インターネット/便利/新聞/読める/買い物/できる/教える/早い/インターネット/やる/勉強/する#ない/勉強/する/ヨッタン/今日/さようなら,null,便利,p,インターネット/便利,null,
null,null,null,null,null,読む/便利,null,
null,null,null,null,null,便利/新聞,null,
null,null,null,null,null,便利/読める,null,
null,null,null,買い物,p,読める/買い物,null,
null,null,null,null,null,新聞/買い物,null,
null,null,null,null,null,買い物/できる,null,
null,null,null,null,null,買い物/教える,null,
思いまーす,思い/ー/する,null,思い,p,思い/ー,null,
null,null,null,null,null,思い/する,null,
体重はほとんど変わりません．大体69kg70ｋgぐらいです．,体重/変わる#ん/大体/69/kg/70/ｋg,null,重,p,体重/変わる#ん,null,
null,null,null,null,null,体重/大体,null,
本当にそう思いますね。私もそう思います。音楽はほんとにいいです。,思う/私/思う/音楽/いい,null,楽,p,思う/音楽,null,
null,null,null,null,null,私/音楽,null,
null,null,null,null,null,音楽/いい,null,
バラは可憐、バラはそうですね、はなやか,バラ/可憐/バラ/はなやか,null,可憐,p,バラ/可憐,null,
null,null,null,null,null,可憐/バラ,null,
null,null,null,null,null,可憐/はなやか,null,
私も食べてますよ―．食事の後3度3度食べてまーす．美味しいねー．今，西瓜が美味しいよー．,私/食べる/―．/食事/3/3/食べる/ー/する/美味しい/今/西瓜/美味しい,null,味,p,する/美味しい,null,
null,null,null,null,null,ー/美味しい,null,
null,null,null,null,null,美味しい/今,null,
null,null,null,null,null,美味しい/西瓜,null,
null,null,null,美味しい,p,する/美味しい,null,
null,null,null,null,null,ー/美味しい,null,
null,null,null,null,null,美味しい/今,null,
null,null,null,null,null,美味しい/西瓜,null,
null,null,null,味,p,西瓜/美味しい,null,
null,null,null,null,null,今/美味しい,null,
null,null,null,美味しい,p,西瓜/美味しい,null,
null,null,null,null,null,今/美味しい,null,
ほんとにそうです。私も一緒です。何もいらないから健康でいたいですね。健康が何よりの財産だと思います。いつまでも健康でいるように頑張りましょう。,私/一緒/何/いる#ない/健康/いる/健康/財産/思う/いつ/健康/いる/頑張る,null,健,p,いる#ない/健康,null,
null,null,null,null,null,何/健康,null,
null,null,null,null,null,健康/いる,null,
null,null,null,null,null,健康/健康,null,
null,null,null,健康,p,いる#ない/健康,null,
null,null,null,null,null,何/健康,null,
null,null,null,null,null,健康/いる,null,
null,null,null,null,null,健康/健康,null,
null,null,null,健,p,いる/健康,null,
null,null,null,null,null,健康/健康,null,
null,null,null,null,null,健康/財産,null,
null,null,null,null,null,健康/思う,null,
null,null,null,健康,p,いる/健康,null,
null,null,null,null,null,健康/健康,null,
null,null,null,null,null,健康/財産,null,
null,null,null,null,null,健康/思う,null,
null,null,null,財,p,健康/財産,null,
null,null,null,null,null,いる/財産,null,
null,null,null,null,null,財産/思う,null,
null,null,null,null,null,財産/いつ,null,
null,null,null,健,p,いつ/健康,null,
null,null,null,null,null,思う/健康,null,
null,null,null,null,null,健康/いる,null,
null,null,null,null,null,健康/頑張る,null,
null,null,null,健康,p,いつ/健康,null,
null,null,null,null,null,思う/健康,null,
null,null,null,null,null,健康/いる,null,
null,null,null,null,null,健康/頑張る,null,
null,null,null,頑張る,p,いる/頑張る,null,
null,null,null,null,null,健康/頑張る,null,
私と同じだね．感心だ．,私/感心,p,感心,p,私/感心,0.3,
大変なほど掃除していません 手抜きしてます,大変/掃除/する#ん/手抜き/する,null,手抜き,n,する#ん/手抜き,null,
null,null,null,null,null,掃除/手抜き,null,
null,null,null,null,null,手抜き/する,null,
はい 一緒です 私も胃丈夫なんです 胃が痛いなんてことはほとんどないです ありがたいですね,はい/一緒/私/胃/丈夫/胃/痛い/ない/ありがたい,p,丈夫,p,胃/丈夫,0.3,
null,null,null,null,null,私/丈夫,0.1,
null,null,null,null,null,丈夫/胃,0.3,
null,null,null,null,null,丈夫/痛い,0.1,
そうですね、わかめの酢の物おいしいですね、私も大好きです,そうですね/わかめ/酢の物/おいしい/私/大好き,null,好き,p,私/大好き,null,
null,null,null,null,null,おいしい/大好き,null,
null,null,null,大好き,p,私/大好き,null,
null,null,null,null,null,おいしい/大好き,null,
はい。ほんとにそうです。元気でいます、ね。,はい/元気/いる,null,元気,p,はい/元気,null,
null,null,null,null,null,元気/いる,null,
こんにちは　もう目が覚めましたか　あじさいの花がとってもきれいです,こんにちは/目/覚める/あじさい/花/きれい,null,覚める,p,目/覚める,null,
null,null,null,null,null,こんにちは/覚める,null,
null,null,null,null,null,覚める/あじさい,null,
null,null,null,null,null,覚める/花,null,
null,null,null,覚める,n,目/覚める,null,
null,null,null,null,null,こんにちは/覚める,null,
null,null,null,null,null,覚める/あじさい,null,
null,null,null,null,null,覚める/花,null,
null,null,null,花,p,あじさい/花,null,
null,null,null,null,null,覚める/花,null,
null,null,null,null,null,花/きれい,null,
そうですか。今からやっても間に合いますかね。やろうかな。勉強頑張ろうかな。もうじき1月も終わりなんですよ。,今/やる/間に合う/やる/勉強/頑張る/じき/1/月/終わる,null,間,p,やる/間に合う,null,
null,null,null,null,null,今/間に合う,null,
null,null,null,null,null,間に合う/やる,null,
null,null,null,null,null,間に合う/勉強,null,
null,null,null,合う,p,やる/間に合う,null,
null,null,null,null,null,今/間に合う,null,
null,null,null,null,null,間に合う/やる,null,
null,null,null,null,null,間に合う/勉強,null,
null,null,null,頑張る,p,勉強/頑張る,null,
null,null,null,null,null,やる/頑張る,null,
null,null,null,null,null,頑張る/じき,null,
null,null,null,null,null,頑張る/1,null,
私も美味しいものが大好きです．,私/美味しい/大好き,p,味,p,私/美味しい,0.3,
null,null,null,null,null,美味しい/大好き,0.3,
null,null,null,美味しい,p,私/美味しい,0.3,
null,null,null,null,null,美味しい/大好き,0.3,
null,null,null,好き,p,美味しい/大好き,0.3,
null,null,null,null,null,私/大好き,0.1,
null,null,null,大好き,p,美味しい/大好き,0.3,
null,null,null,null,null,私/大好き,0.1,
そうですか，わたしはにんにくが大好きです,わたし/にんにく/大好き,null,好き,p,にんにく/大好き,null,
null,null,null,null,null,わたし/大好き,null,
null,null,null,大好き,p,にんにく/大好き,null,
null,null,null,null,null,わたし/大好き,null,
そうですね あー今日はお味噌汁作ろうかな さっぱりしたの作ろうかな,そうですね/あー/今日/味噌汁/作る/する/作る,null,味,p,今日/味噌汁,null,
null,null,null,null,null,あー/味噌汁,null,
null,null,null,null,null,味噌汁/作る,null,
null,null,null,null,null,味噌汁/する,null,
私は自転車で行きます ついついいっぱい買いこんでしまうので 歩いて持って帰るのが重いので 自転車で行ってます,私/自転車/行く/買いこむ/歩く/持つ/帰る/重い/自転車/行う,p,重,p,帰る/重い,0.3,
null,null,null,null,null,持つ/重い,0.1,
null,null,null,null,null,重い/自転車,0.3,
null,null,null,null,null,重い/行う,0.1,
null,null,null,重い,p,帰る/重い,0.3,
null,null,null,null,null,持つ/重い,0.1,
null,null,null,null,null,重い/自転車,0.3,
null,null,null,null,null,重い/行う,0.1,
null,null,null,重い,n,帰る/重い,0.3,
null,null,null,null,null,持つ/重い,0.1,
null,null,null,null,null,重い/自転車,0.3,
どんなの見ますかね 私は自分の好きなのだけ見てます 昨日はお宝探偵団見たかったのに寝てしまいました,見る/私/自分/好き/見る/昨日/お宝/探偵/団/見る/寝る,null,好き,p,自分/好き,null,
null,null,null,null,null,私/好き,null,
null,null,null,null,null,好き/見る,null,
null,null,null,null,null,好き/昨日,null,
null,null,null,お宝,p,昨日/お宝,null,
null,null,null,null,null,見る/お宝,null,
null,null,null,null,null,お宝/探偵,null,
null,null,null,null,null,お宝/団,null,
null,null,null,宝,p,昨日/お宝,null,
null,null,null,null,null,見る/お宝,null,
null,null,null,null,null,お宝/探偵,null,
null,null,null,null,null,お宝/団,null,
新聞も読みます。もう必ず。朝もうずっと読んでから、お仕事にも行ってます。いいこともあるし、悲しいこともあるし。,新聞/読む/朝/読む/仕事/行う/いい/ある/悲しい/ある,null,悲しい,n,ある/悲しい,null,
null,null,null,null,null,いい/悲しい,null,
null,null,null,null,null,悲しい/ある,null,
うちと一緒です うちも必ずバナナ食べてます アロエヨーグルトも絶対無いとだめなんです,うち/一緒/うち/バナナ/食べる/アロエ/ヨーグルト/絶対/無い/だめ,null,グル,n,アロエ/ヨーグルト,null,
null,null,null,null,null,食べる/ヨーグルト,null,
null,null,null,null,null,ヨーグルト/絶対,null,
null,null,null,null,null,ヨーグルト/無い,null,
null,null,null,絶対,p,ヨーグルト/絶対,null,
null,null,null,null,null,アロエ/絶対,null,
null,null,null,null,null,絶対/無い,null,
null,null,null,null,null,絶対/だめ,null,
赤ちゃんの時から家には犬がずっといたそうです,赤ちゃん/家/犬/いる,null,犬,n,家/犬,null,
null,null,null,null,null,赤ちゃん/犬,null,
null,null,null,null,null,犬/いる,null,
ほんとそうですね。ありがとう。同情してくれますか。年金暮らしは大変です。でも、これから子どもがますます少なくなってくると、大変です。,ほんと/そうですね/ありがとう/同情/する/年金/暮らし/大変/子ども/少ない/なる/大変,null,ほんと,p,ほんと/そうですね,null,
null,null,null,null,null,ほんと/ありがとう,null,
null,null,null,同情,n,ありがとう/同情,null,
null,null,null,null,null,そうですね/同情,null,
null,null,null,null,null,同情/する,null,
null,null,null,null,null,同情/年金,null,
そうです大昔からそうです やっぱり 川のそばに おうちが出来始めて 水がないとだめですね 今年も雨がいっぱい降ってくれましたので 夏安心かな 水瓶がいっぱいあれば,大昔/川/そば/うち/出来る/水/ない/だめ/今年/雨/降る/夏/安心/水瓶/ある,n,降る,n,雨/降る,-0.3,
null,null,null,null,null,今年/降る,-0.1,
null,null,null,null,null,降る/夏,-0.3,
null,null,null,null,null,降る/安心,-0.1,
null,null,null,安心,p,夏/安心,-0.3,
null,null,null,null,null,降る/安心,-0.1,
null,null,null,null,null,安心/水瓶,-0.3,
null,null,null,null,null,安心/ある,-0.1,
んーと介護士の資格でもたぶん駄目だろうな,ー/介護/士/資格/駄目,null,駄目,n,資格/駄目,null,
null,null,null,null,null,士/駄目,null,
はい。お弁当持っていきます。でも、寒い時、温かいものが食べたいですね。お弁当は冷たくて。温かいご飯が食べたいです。,はい/弁当/持つ/寒い/温かい/食べる/弁当/冷たい/温かい/ご飯/食べる,null,寒い,n,持つ/寒い,null,
null,null,null,null,null,弁当/寒い,null,
null,null,null,null,null,寒い/温かい,null,
null,null,null,null,null,寒い/食べる,null,
null,null,null,温かい,p,寒い/温かい,null,
null,null,null,null,null,持つ/温かい,null,
null,null,null,null,null,温かい/食べる,null,
null,null,null,null,null,温かい/弁当,null,
null,null,null,温かい,p,冷たい/温かい,null,
null,null,null,null,null,弁当/温かい,null,
null,null,null,null,null,温かい/ご飯,null,
null,null,null,null,null,温かい/食べる,null,
誰か長野にお友達がいるんですか 長野の白馬高原は本当にいいとこですよ つがいけいの山に登りました 高原の花がいっぱい咲いてて本当にきれいでした あそこもう一回いってみたいな でも足腰が丈夫じゃないといけなくなっちゃうから ,誰/長野/友達/いる/長野/白馬/高原/いい/とこ/つがい/けい/山/登る/高原/花/咲く/きれい/あそこ/一/いう/足腰/丈夫#ない/いける#ない/なる/ちゃう,p,長,p,誰/長野,0.3,
null,null,null,null,null,長野/友達,0.3,
null,null,null,null,null,長野/いる,0.1,
null,null,null,長,p,いる/長野,0.3,
null,null,null,null,null,友達/長野,0.1,
null,null,null,null,null,長野/白馬,0.3,
null,null,null,null,null,長野/高原,0.1,
null,null,null,白,p,長野/白馬,0.3,
null,null,null,null,null,いる/白馬,0.1,
null,null,null,null,null,白馬/高原,0.3,
null,null,null,null,null,白馬/いい,0.1,
null,null,null,白,n,長野/白馬,0.3,
null,null,null,null,null,いる/白馬,0.1,
null,null,null,null,null,白馬/高原,0.3,
null,null,null,null,null,白馬/いい,0.1,
null,null,null,山,p,けい/山,0.3,
null,null,null,null,null,つがい/山,0.1,
null,null,null,null,null,山/登る,0.3,
null,null,null,null,null,山/高原,0.1,
null,null,null,花,p,高原/花,0.3,
null,null,null,null,null,登る/花,0.1,
null,null,null,null,null,花/咲く,0.3,
null,null,null,null,null,花/きれい,0.1,
あ，これを押すとね．やっとこの画面がアプリが出てねセーフモードになっちゃったんですよね．(学生と問題に対しての会話),あ/これ/押す/やっとこ/画面/アプリ/出る/セーフ/モード/なる/．(/学生/問題/会話/),null,押す,p,これ/押す,null,
null,null,null,null,null,あ/押す,null,
null,null,null,null,null,押す/やっとこ,null,
null,null,null,null,null,押す/画面,null,
null,null,null,問題,n,学生/問題,null,
null,null,null,null,null,．(/問題,null,
null,null,null,null,null,問題/会話,null,
お友達と遊べばいいんじゃないの?,友達/遊ぶ/いい#ない/?,null,遊ぶ,n,友達/遊ぶ,null,
null,null,null,null,null,遊ぶ/いい#ない,null,
そうですね、ご飯美味しいですよね,そうですね/ご飯/美味しい,null,味,p,ご飯/美味しい,null,
null,null,null,null,null,そうですね/美味しい,null,
null,null,null,美味しい,p,ご飯/美味しい,null,
null,null,null,null,null,そうですね/美味しい,null,
ほんと，私も教えてもらいたいくらいです　たまにあるんです,ほんと/私/教える/ある,null,ほんと,p,ほんと/私,null,
null,null,null,null,null,ほんと/教える,null,
皆健康のためにね，歩いてます―．,皆/健康/歩く/―．,null,健,p,皆/健康,null,
null,null,null,null,null,健康/歩く,null,
null,null,null,null,null,健康/―．,null,
null,null,null,健康,p,皆/健康,null,
null,null,null,null,null,健康/歩く,null,
null,null,null,null,null,健康/―．,null,
泳ぎは難しいよねー．,泳ぎ/難しい,n,難しい,n,泳ぎ/難しい,-0.3,
今日は買い物していろいろ買ってきました,今日/買い物/する/買う,null,買い物,p,今日/買い物,null,
null,null,null,null,null,買い物/する,null,
null,null,null,null,null,買い物/買う,null,
null,null,null,買う,p,する/買う,null,
null,null,null,null,null,買い物/買う,null,
おはよう。偉い、偉い。おはよう、お利口です。昨日はお留守番してありがとう。帰ってきたら疲れちゃって。,おはよう/偉い/偉い/おはよう/利口/昨日/留守番/する/ありがとう/帰る/疲れる,null,偉い,p,おはよう/偉い,null,
null,null,null,null,null,偉い/偉い,null,
null,null,null,null,null,偉い/おはよう,null,
null,null,null,偉い,n,おはよう/偉い,null,
null,null,null,null,null,偉い/偉い,null,
null,null,null,null,null,偉い/おはよう,null,
null,null,null,偉い,p,偉い/偉い,null,
null,null,null,null,null,おはよう/偉い,null,
